order_id,order_date,ship_date,region,country,customer_segment,product_category,product_subcategory,quantity,unit_price,discount,sales,profit,shipping_cost,order_priority
MRG-2023-10380,2023-02-09,2023-02-11,North America,United States,Consumer,Home & Living,Kitchenware,2,327.83,0.15,557.31,171.09,13.71,Medium
MRG-2023-10413,2023-02-09,2023-02-12,North America,United States,Consumer,Home & Living,Furniture,3,191.48,0.1,517.0,187.07,26.86,High
MRG-2023-10037,2023-02-09,2023-02-10,North America,United States,Corporate,Electronics,Audio,2,316.57,0.2,506.51,131.33,7.52,High
MRG-2023-12311,2023-02-09,2023-02-16,Europe,France,Home Office,Electronics,Accessories,9,25.09,0.0,225.81,32.41,40.49,Medium
MRG-2023-11920,2023-02-09,2023-02-12,North America,Mexico,Consumer,Apparel,Activewear,6,154.44,0.0,926.64,136.94,41.36,Medium
MRG-2023-10637,2023-02-10,2023-02-13,APAC,Japan,Consumer,Home & Living,Furniture,1,167.64,0.3,117.35,8.45,16.29,Low
MRG-2023-15330,2023-02-10,2023-02-14,APAC,Singapore,Corporate,Electronics,Accessories,10,19.3,0.05,183.35,34.7,44.1,Low
MRG-2023-10816,2023-02-10,2023-02-18,Europe,Germany,Corporate,Electronics,Accessories,1,286.24,0.05,271.93,64.06,15.73,Low
MRG-2023-10216,2023-02-10,2023-02-18,North America,Mexico,Corporate,Electronics,Accessories,7,431.92,0.0,3023.44,294.24,49.65,Low
MRG-2023-10300,2023-02-10,2023-02-16,Europe,France,Consumer,Home & Living,Furniture,9,422.4,0.0,3801.6,330.55,42.61,Critical
MRG-2023-13959,2023-02-11,2023-02-15,APAC,Australia,Home Office,Apparel,Footwear,6,337.96,0.1,1824.98,215.59,37.62,Low
MRG-2023-10754,2023-02-11,2023-02-12,APAC,Japan,Consumer,Home & Living,Furniture,9,305.14,0.2,2197.01,432.5,50.5,Medium
MRG-2023-11688,2023-02-11,2023-02-19,Europe,Germany,Corporate,Home & Living,Decor,4,156.89,0.0,627.56,235.03,38.42,Medium
MRG-2023-15003,2023-02-11,2023-02-13,APAC,India,Consumer,Electronics,Smart Home,1,429.27,0.05,407.81,14.87,12.01,Medium
MRG-2023-11359,2023-02-11,2023-02-16,North America,Canada,Consumer,Home & Living,Kitchenware,8,415.37,0.2,2658.37,506.86,33.06,High
MRG-2023-15253,2023-02-11,2023-02-15,Europe,France,Consumer,Apparel,Footwear,9,195.76,0.0,1761.84,696.1,31.99,Medium
MRG-2023-10474,2023-02-12,2023-02-14,Europe,France,Home Office,Electronics,Audio,2,293.51,0.05,557.67,29.34,6.24,Medium
MRG-2023-15551,2023-02-12,2023-02-14,Europe,United Kingdom,Consumer,Electronics,Accessories,1,224.88,0.3,157.42,23.87,20.07,High
MRG-2023-13463,2023-02-12,2023-02-15,North America,United States,Consumer,Electronics,Accessories,3,162.54,0.0,487.62,155.27,33.11,High
MRG-2023-10660,2023-02-12,2023-02-20,APAC,Japan,Corporate,Electronics,Accessories,10,140.28,0.1,1262.52,158.46,79.69,Medium
MRG-2023-14282,2023-02-12,2023-02-20,Europe,United Kingdom,Corporate,Apparel,Accessories,7,353.31,0.0,2473.17,358.22,24.1,Medium
MRG-2023-10830,2023-02-12,2023-02-20,Europe,Germany,Consumer,Electronics,Smart Home,11,58.85,0.0,647.35,74.48,16.81,Low
MRG-2023-14940,2023-02-12,2023-02-18,APAC,Japan,Consumer,Apparel,Footwear,7,407.81,0.2,2283.74,-304.77,28.21,High
MRG-2023-14477,2023-02-12,2023-02-13,North America,Mexico,Consumer,Home & Living,Kitchenware,7,227.12,0.0,1589.84,180.43,52.48,High
MRG-2023-13568,2023-02-13,2023-02-18,North America,Mexico,Corporate,Home & Living,Decor,10,11.76,0.1,105.84,5.16,67.69,Low
MRG-2023-14491,2023-02-13,2023-02-20,APAC,Japan,Consumer,Home & Living,Furniture,5,160.24,0.0,801.2,114.59,40.59,Low
MRG-2023-12276,2023-02-13,2023-02-21,North America,Mexico,Consumer,Apparel,Activewear,8,235.74,0.0,1885.92,598.09,22.15,Medium
MRG-2023-11674,2023-02-13,2023-02-18,Europe,Germany,Consumer,Home & Living,Decor,4,236.14,0.15,802.88,22.93,26.56,Low
MRG-2023-10245,2023-02-13,2023-02-16,North America,United States,Corporate,Electronics,Accessories,10,441.49,0.3,3090.43,258.33,33.1,Low
MRG-2023-12182,2023-02-13,2023-02-20,Europe,United Kingdom,Corporate,Home & Living,Bedding,4,373.74,0.1,1345.46,256.79,14.87,Medium
MRG-2023-15398,2023-02-14,2023-02-18,North America,United States,Consumer,Apparel,Accessories,10,174.43,0.0,1744.3,671.03,69.66,Medium
MRG-2023-12396,2023-02-14,2023-02-22,North America,United States,Consumer,Home & Living,Furniture,4,131.59,0.0,526.36,151.75,22.7,Medium
MRG-2023-10957,2023-02-14,2023-02-17,APAC,Singapore,Home Office,Home & Living,Bedding,7,304.19,0.2,1703.46,-99.49,37.1,Medium
MRG-2023-13984,2023-02-14,2023-02-16,Europe,Germany,Home Office,Electronics,Wearables,11,237.28,0.0,2610.08,1079.65,70.17,High
MRG-2023-13680,2023-02-14,2023-02-17,North America,United States,Consumer,Electronics,Accessories,3,57.9,0.0,173.7,53.71,18.53,Medium
MRG-2023-12028,2023-02-14,2023-02-16,Europe,United Kingdom,Consumer,Home & Living,Decor,2,76.15,0.2,121.84,-12.69,18.13,Critical
MRG-2023-12134,2023-02-14,2023-02-20,North America,Canada,Consumer,Home & Living,Decor,2,135.44,0.05,257.34,93.18,16.58,Medium
MRG-2023-15812,2023-02-14,2023-02-19,Europe,Spain,Consumer,Electronics,Smart Home,10,80.64,0.0,806.4,255.9,69.58,High
MRG-2023-12488,2023-02-15,2023-02-19,North America,Canada,Home Office,Electronics,Accessories,1,391.33,0.0,391.33,154.81,5.73,Low
MRG-2023-11858,2023-02-15,2023-02-21,North America,United States,Consumer,Home & Living,Bedding,9,86.7,0.3,546.21,-32.46,23.0,Medium
MRG-2023-15868,2023-02-16,2023-02-17,APAC,Japan,Consumer,Apparel,Outerwear,8,41.85,0.05,318.06,31.46,63.16,Medium
MRG-2023-10794,2023-02-16,2023-02-17,North America,Mexico,Consumer,Apparel,Accessories,6,284.36,0.2,1364.93,-42.83,42.05,Medium
MRG-2023-14606,2023-02-16,2023-02-22,Europe,United Kingdom,Consumer,Apparel,Footwear,1,372.85,0.0,372.85,114.24,13.62,Medium
MRG-2023-10169,2023-02-16,2023-02-18,APAC,Singapore,Home Office,Electronics,Wearables,4,428.75,0.3,1200.5,-180.07,39.1,Low
MRG-2023-13621,2023-02-17,2023-02-23,North America,Mexico,Corporate,Home & Living,Bedding,9,107.3,0.05,917.41,266.3,54.58,Medium
MRG-2023-13187,2023-02-17,2023-02-20,APAC,Japan,Corporate,Home & Living,Furniture,11,327.33,0.05,3420.6,649.78,22.95,Medium
MRG-2023-12557,2023-02-18,2023-02-22,APAC,Japan,Corporate,Home & Living,Bedding,8,298.61,0.2,1911.1,-97.81,45.98,Low
MRG-2023-12362,2023-02-18,2023-02-19,North America,Mexico,Consumer,Electronics,Audio,7,222.91,0.0,1560.37,165.09,14.97,High
MRG-2023-15644,2023-02-18,2023-02-19,North America,United States,Home Office,Electronics,Audio,2,316.54,0.1,569.77,106.93,17.91,High
MRG-2023-10871,2023-02-18,2023-02-24,Europe,Germany,Consumer,Apparel,Accessories,10,448.42,0.0,4484.2,685.88,64.87,Low
MRG-2023-10539,2023-02-18,2023-02-22,APAC,Australia,Consumer,Home & Living,Decor,4,307.39,0.0,1229.56,263.82,16.91,Low
MRG-2023-12145,2023-02-18,2023-02-24,Europe,United Kingdom,Corporate,Apparel,Activewear,8,121.82,0.3,682.19,-20.11,43.41,Medium
MRG-2023-12251,2023-02-18,2023-02-25,Europe,Germany,Home Office,Apparel,Outerwear,2,361.98,0.3,506.77,-13.21,19.2,Low
MRG-2023-12112,2023-02-18,2023-02-26,North America,Mexico,Consumer,Apparel,Accessories,4,263.96,0.3,739.09,-17.24,19.13,Low
MRG-2023-10936,2023-02-18,2023-02-20,North America,Canada,Consumer,Home & Living,Furniture,9,22.75,0.05,194.51,34.68,21.23,High
MRG-2023-11040,2023-02-19,2023-02-23,North America,Canada,Consumer,Apparel,Activewear,2,326.51,0.3,457.11,16.66,15.38,Low
MRG-2023-15500,2023-02-19,2023-02-23,Europe,Germany,Consumer,Apparel,Footwear,7,302.07,0.0,2114.49,341.25,53.5,High
MRG-2023-10798,2023-02-19,2023-02-24,Europe,Germany,Consumer,Home & Living,Furniture,5,442.85,0.0,2214.25,918.73,33.14,Low
MRG-2023-14889,2023-02-19,2023-02-27,APAC,Singapore,Corporate,Apparel,Footwear,6,342.2,0.2,1642.56,111.28,34.85,Medium
MRG-2023-13330,2023-02-20,2023-02-24,Europe,Spain,Corporate,Home & Living,Bedding,4,130.88,0.2,418.82,-54.6,25.15,Low
MRG-2023-12903,2023-02-20,2023-02-28,Europe,United Kingdom,Corporate,Apparel,Accessories,2,251.9,0.0,503.8,111.14,7.0,High
MRG-2023-11042,2023-02-20,2023-02-26,North America,United States,Consumer,Home & Living,Decor,11,302.73,0.2,2664.02,-140.27,35.39,Low
MRG-2023-14640,2023-02-20,2023-02-21,Europe,France,Consumer,Apparel,Accessories,11,177.59,0.0,1953.49,484.56,35.13,Medium
MRG-2023-15282,2023-02-20,2023-02-27,APAC,Japan,Consumer,Electronics,Smart Home,7,380.81,0.3,1865.97,-193.46,39.01,Low
MRG-2023-13445,2023-02-21,2023-02-27,North America,Mexico,Home Office,Home & Living,Kitchenware,1,405.44,0.3,283.81,26.78,15.22,Medium
MRG-2023-15973,2023-02-21,2023-02-24,APAC,Singapore,Consumer,Home & Living,Kitchenware,7,309.36,0.0,2165.52,877.24,37.36,Medium
MRG-2023-11515,2023-02-21,2023-03-01,North America,Canada,Consumer,Electronics,Audio,4,147.64,0.1,531.5,42.64,13.59,Low
MRG-2023-11928,2023-02-21,2023-02-23,North America,Mexico,Consumer,Electronics,Audio,2,86.05,0.0,172.1,69.79,14.39,High
MRG-2023-13042,2023-02-22,2023-02-26,APAC,Australia,Consumer,Home & Living,Kitchenware,5,447.95,0.0,2239.75,629.76,21.49,Low
MRG-2023-14565,2023-02-22,2023-02-26,North America,Mexico,Corporate,Apparel,Accessories,4,444.1,0.0,1776.4,437.6,30.07,High
MRG-2023-11462,2023-02-22,2023-03-01,APAC,Singapore,Home Office,Electronics,Smart Home,10,300.42,0.1,2703.78,868.39,61.85,Low
MRG-2023-12544,2023-02-22,2023-02-24,Europe,United Kingdom,Consumer,Home & Living,Bedding,9,397.06,0.1,3216.19,427.65,37.47,Low
MRG-2023-12117,2023-02-22,2023-02-24,Europe,France,Consumer,Electronics,Wearables,1,275.39,0.05,261.62,55.29,15.94,High
MRG-2023-15604,2023-02-22,2023-02-23,North America,United States,Home Office,Home & Living,Furniture,5,410.49,0.05,1949.83,631.65,36.07,Medium
MRG-2023-11961,2023-02-22,2023-02-23,Europe,France,Consumer,Electronics,Audio,6,181.99,0.3,764.36,78.72,28.96,Medium
MRG-2023-13804,2023-02-23,2023-02-24,APAC,Japan,Consumer,Apparel,Accessories,3,283.82,0.0,851.46,177.7,21.58,Medium
MRG-2023-13056,2023-02-23,2023-03-02,Europe,Germany,Corporate,Electronics,Audio,8,201.55,0.2,1289.92,258.93,31.84,Low
MRG-2023-11668,2023-02-23,2023-03-03,North America,United States,Corporate,Home & Living,Bedding,9,292.41,0.1,2368.52,738.59,40.71,Critical
MRG-2023-14693,2023-02-23,2023-02-24,Europe,France,Corporate,Apparel,Footwear,7,430.2,0.0,3011.4,1018.09,27.97,Medium
MRG-2023-13504,2023-02-24,2023-03-02,North America,Canada,Consumer,Apparel,Outerwear,9,327.3,0.15,2503.84,712.08,50.95,Low
MRG-2023-10296,2023-02-24,2023-03-02,APAC,India,Consumer,Home & Living,Kitchenware,2,299.21,0.3,418.89,38.7,10.03,Medium
MRG-2023-14205,2023-02-24,2023-03-04,North America,Mexico,Consumer,Apparel,Outerwear,11,363.11,0.05,3794.5,219.03,29.47,Critical
MRG-2023-12388,2023-02-24,2023-03-01,Europe,United Kingdom,Consumer,Apparel,Activewear,1,214.58,0.2,171.66,4.81,8.86,Low
MRG-2023-12415,2023-02-25,2023-03-04,North America,United States,Home Office,Home & Living,Kitchenware,9,382.32,0.0,3440.88,477.28,22.01,Low
MRG-2023-11328,2023-02-25,2023-02-27,Europe,United Kingdom,Home Office,Electronics,Smart Home,9,390.27,0.1,3161.19,936.48,68.38,Low
MRG-2023-15774,2023-02-25,2023-03-01,Europe,Germany,Consumer,Electronics,Smart Home,4,333.03,0.15,1132.3,198.04,14.25,High
MRG-2023-14390,2023-02-25,2023-03-05,North America,United States,Consumer,Electronics,Accessories,10,364.23,0.15,3095.95,102.78,54.05,High
MRG-2023-13496,2023-02-25,2023-03-04,North America,Mexico,Consumer,Apparel,Accessories,4,141.74,0.0,566.96,84.09,26.09,Low
MRG-2023-14911,2023-02-25,2023-03-01,North America,Canada,Consumer,Apparel,Footwear,9,175.62,0.2,1264.46,-21.54,36.77,High
MRG-2023-13792,2023-02-25,2023-03-02,APAC,Japan,Consumer,Home & Living,Bedding,11,329.48,0.0,3624.28,527.8,22.78,Medium
MRG-2023-13296,2023-02-26,2023-02-28,North America,United States,Consumer,Electronics,Wearables,1,448.19,0.05,425.78,19.83,15.21,Low
MRG-2023-11997,2023-02-26,2023-02-27,Europe,Germany,Consumer,Home & Living,Kitchenware,4,293.97,0.05,1117.09,73.42,22.4,Low
MRG-2023-11422,2023-02-26,2023-03-01,Europe,Spain,Corporate,Home & Living,Decor,6,415.87,0.1,2245.7,167.19,26.73,Low
MRG-2023-10690,2023-02-26,2023-03-06,North America,United States,Consumer,Electronics,Audio,2,168.32,0.0,336.64,85.72,18.59,Medium
MRG-2023-12298,2023-02-26,2023-03-01,North America,Canada,Corporate,Electronics,Smart Home,5,394.61,0.0,1973.05,385.26,34.97,High
MRG-2023-11340,2023-02-27,2023-03-02,Europe,Spain,Corporate,Apparel,Activewear,2,197.81,0.2,316.5,28.81,13.73,Low
MRG-2023-14478,2023-02-27,2023-02-28,North America,United States,Corporate,Apparel,Footwear,4,426.46,0.0,1705.84,514.39,15.8,Medium
MRG-2023-15541,2023-02-27,2023-03-02,Europe,Germany,Consumer,Electronics,Smart Home,4,379.91,0.0,1519.64,417.32,21.85,Medium
MRG-2023-14998,2023-02-28,2023-03-01,Europe,Spain,Corporate,Home & Living,Kitchenware,3,49.75,0.05,141.79,14.29,26.49,Medium
MRG-2023-13878,2023-02-28,2023-03-02,North America,United States,Consumer,Apparel,Outerwear,8,445.78,0.2,2852.99,204.46,48.82,High
MRG-2023-15462,2023-02-28,2023-03-06,North America,Canada,Consumer,Electronics,Wearables,5,235.83,0.0,1179.15,337.98,22.97,Low
MRG-2023-14254,2023-02-28,2023-03-04,North America,Canada,Home Office,Electronics,Smart Home,2,224.38,0.2,359.01,17.62,21.25,High
MRG-2023-11150,2023-02-28,2023-03-07,Europe,Germany,Consumer,Electronics,Smart Home,6,251.74,0.15,1283.87,190.45,15.31,Medium
MRG-2023-11345,2023-03-01,2023-03-03,North America,United States,Consumer,Apparel,Accessories,7,239.83,0.3,1175.17,51.7,40.98,Medium
MRG-2023-11337,2023-03-01,2023-03-04,APAC,Singapore,Home Office,Apparel,Outerwear,2,405.25,0.0,810.5,293.72,13.12,Low
MRG-2023-11375,2023-03-01,2023-03-08,APAC,India,Consumer,Apparel,Footwear,8,329.69,0.0,2637.52,902.92,39.86,Medium
MRG-2023-13503,2023-03-01,2023-03-07,Europe,Spain,Consumer,Home & Living,Furniture,1,274.26,0.05,260.55,17.49,16.83,Medium
MRG-2023-14455,2023-03-01,2023-03-04,North America,United States,Corporate,Electronics,Audio,3,381.0,0.1,1028.7,186.87,23.84,Medium
MRG-2023-10902,2023-03-01,2023-03-09,Europe,United Kingdom,Consumer,Electronics,Accessories,6,14.61,0.05,83.28,21.91,44.67,Low
MRG-2023-12434,2023-03-01,2023-03-08,North America,Mexico,Corporate,Apparel,Activewear,1,138.36,0.1,124.52,8.76,16.66,Medium
MRG-2023-15545,2023-03-02,2023-03-05,Europe,United Kingdom,Consumer,Home & Living,Furniture,4,133.12,0.0,532.48,64.77,33.35,Medium
MRG-2023-13526,2023-03-02,2023-03-09,Europe,France,Corporate,Home & Living,Decor,3,18.18,0.1,49.09,13.97,25.52,Medium
MRG-2023-11897,2023-03-02,2023-03-04,North America,Canada,Home Office,Electronics,Smart Home,5,82.26,0.1,370.17,58.62,12.32,Low
MRG-2023-10447,2023-03-02,2023-03-10,Europe,France,Consumer,Apparel,Accessories,1,221.63,0.3,155.14,27.29,7.7,High
MRG-2023-14136,2023-03-02,2023-03-08,APAC,Singapore,Consumer,Home & Living,Decor,3,146.53,0.1,395.63,8.06,26.24,Medium
MRG-2023-15626,2023-03-02,2023-03-04,APAC,Australia,Corporate,Electronics,Smart Home,9,437.09,0.0,3933.81,1071.21,37.02,Low
MRG-2023-12763,2023-03-02,2023-03-08,APAC,Australia,Corporate,Apparel,Footwear,1,359.03,0.2,287.22,13.87,13.15,High
MRG-2023-12232,2023-03-02,2023-03-07,Europe,Spain,Home Office,Apparel,Outerwear,11,120.87,0.1,1196.61,365.99,51.75,Low
MRG-2023-13543,2023-03-03,2023-03-08,North America,Mexico,Consumer,Apparel,Footwear,6,330.54,0.1,1784.92,369.08,22.93,High
MRG-2023-13016,2023-03-03,2023-03-05,North America,Mexico,Consumer,Apparel,Footwear,8,338.74,0.1,2438.93,291.82,36.17,Low
MRG-2023-14517,2023-03-03,2023-03-05,Europe,France,Home Office,Electronics,Smart Home,8,260.98,0.0,2087.84,460.0,31.59,High
MRG-2023-11910,2023-03-03,2023-03-10,Europe,United Kingdom,Consumer,Home & Living,Furniture,5,68.34,0.2,273.36,-18.21,28.96,Low
MRG-2023-12753,2023-03-03,2023-03-04,North America,Canada,Consumer,Electronics,Wearables,6,136.44,0.0,818.64,312.62,46.43,Low
MRG-2023-11503,2023-03-04,2023-03-10,North America,Mexico,Consumer,Home & Living,Kitchenware,11,93.72,0.15,876.28,281.85,23.72,Medium
MRG-2023-10086,2023-03-04,2023-03-06,Europe,Spain,Corporate,Apparel,Activewear,11,201.59,0.0,2217.49,179.14,29.22,Low
MRG-2023-15987,2023-03-04,2023-03-09,Europe,Spain,Corporate,Apparel,Accessories,1,340.83,0.0,340.83,108.8,10.17,Low
MRG-2023-10238,2023-03-04,2023-03-09,Europe,France,Consumer,Apparel,Accessories,2,346.05,0.2,553.68,120.29,12.19,High
MRG-2023-13224,2023-03-04,2023-03-11,North America,Mexico,Consumer,Electronics,Accessories,11,432.03,0.2,3801.86,531.84,59.37,Medium
MRG-2023-13269,2023-03-04,2023-03-12,North America,Mexico,Corporate,Electronics,Smart Home,5,199.21,0.0,996.05,140.58,16.41,Medium
MRG-2023-13756,2023-03-05,2023-03-08,North America,Canada,Corporate,Home & Living,Kitchenware,10,331.72,0.2,2653.76,-285.11,58.04,Low
MRG-2023-11914,2023-03-05,2023-03-08,Europe,Germany,Consumer,Home & Living,Furniture,1,112.6,0.3,78.82,6.47,15.1,Medium
MRG-2023-14931,2023-03-05,2023-03-11,Europe,Spain,Home Office,Electronics,Audio,7,445.1,0.15,2648.34,314.43,50.35,High
MRG-2023-14127,2023-03-05,2023-03-10,North America,United States,Consumer,Apparel,Outerwear,4,226.46,0.3,634.09,-95.11,20.25,High
MRG-2023-13978,2023-03-06,2023-03-07,APAC,India,Consumer,Home & Living,Furniture,2,72.99,0.15,124.08,-8.12,17.5,Low
MRG-2023-13570,2023-03-06,2023-03-08,APAC,Australia,Consumer,Electronics,Audio,7,265.39,0.05,1764.84,129.63,43.49,Medium
MRG-2023-15882,2023-03-06,2023-03-14,Europe,Spain,Home Office,Electronics,Audio,5,226.59,0.3,793.06,132.05,26.35,Medium
MRG-2023-15566,2023-03-06,2023-03-10,Europe,Spain,Corporate,Apparel,Footwear,11,41.45,0.05,433.15,111.3,69.42,High
MRG-2023-14922,2023-03-07,2023-03-10,North America,Mexico,Consumer,Apparel,Accessories,5,399.09,0.0,1995.45,682.29,39.75,Medium
MRG-2023-10270,2023-03-07,2023-03-10,North America,Mexico,Consumer,Electronics,Smart Home,4,120.79,0.05,459.0,120.44,21.69,High
MRG-2023-11708,2023-03-07,2023-03-12,North America,United States,Corporate,Home & Living,Furniture,4,197.72,0.3,553.62,6.25,30.1,High
MRG-2023-13922,2023-03-07,2023-03-08,North America,Canada,Consumer,Home & Living,Furniture,5,176.97,0.2,707.88,2.42,32.41,Low
MRG-2023-13935,2023-03-07,2023-03-08,North America,Canada,Consumer,Electronics,Wearables,8,295.72,0.0,2365.76,790.57,22.87,High
MRG-2023-11956,2023-03-07,2023-03-13,Europe,Spain,Corporate,Apparel,Footwear,4,243.82,0.2,780.22,-72.37,23.78,Medium
MRG-2023-15025,2023-03-07,2023-03-14,North America,Canada,Corporate,Electronics,Smart Home,10,59.3,0.0,593.0,97.94,39.21,Medium
MRG-2023-13953,2023-03-08,2023-03-11,Europe,United Kingdom,Home Office,Electronics,Accessories,10,440.7,0.2,3525.6,586.62,68.18,Low
MRG-2023-14135,2023-03-08,2023-03-09,North America,Mexico,Consumer,Home & Living,Decor,9,441.85,0.15,3380.15,108.88,71.31,Low
MRG-2023-10577,2023-03-08,2023-03-15,North America,Mexico,Consumer,Electronics,Wearables,8,99.09,0.2,634.18,4.64,13.89,Low
MRG-2023-11045,2023-03-08,2023-03-11,Europe,Spain,Consumer,Apparel,Activewear,9,298.07,0.0,2682.63,774.11,38.14,Low
MRG-2023-11769,2023-03-09,2023-03-14,APAC,Singapore,Home Office,Electronics,Accessories,2,380.8,0.0,761.6,188.05,5.07,Low
MRG-2023-10966,2023-03-09,2023-03-12,North America,Canada,Consumer,Electronics,Smart Home,8,228.2,0.05,1734.32,282.58,50.61,Medium
MRG-2023-10320,2023-03-09,2023-03-16,North America,Mexico,Consumer,Electronics,Wearables,2,161.82,0.0,323.64,93.58,11.85,Low
MRG-2023-13748,2023-03-09,2023-03-17,North America,United States,Consumer,Home & Living,Bedding,1,238.74,0.15,202.93,9.25,4.74,Low
MRG-2023-12839,2023-03-10,2023-03-14,North America,United States,Consumer,Home & Living,Bedding,1,23.18,0.0,23.18,8.35,14.19,Medium
MRG-2023-10457,2023-03-10,2023-03-14,Europe,Germany,Consumer,Home & Living,Bedding,4,76.45,0.1,275.22,84.03,10.6,Medium
MRG-2023-15105,2023-03-10,2023-03-12,APAC,Australia,Consumer,Electronics,Wearables,5,349.74,0.0,1748.7,338.24,13.75,Low
MRG-2023-14366,2023-03-10,2023-03-15,North America,Mexico,Consumer,Apparel,Activewear,7,266.54,0.15,1585.91,224.97,45.03,Medium
MRG-2023-15737,2023-03-10,2023-03-13,North America,Canada,Consumer,Electronics,Wearables,8,99.89,0.0,799.12,283.27,22.15,High
MRG-2023-14283,2023-03-10,2023-03-17,North America,Canada,Consumer,Electronics,Smart Home,2,99.4,0.0,198.8,33.35,24.26,Low
MRG-2023-13966,2023-03-10,2023-03-14,Europe,France,Consumer,Apparel,Accessories,8,30.95,0.15,210.46,28.43,43.36,Medium
MRG-2023-14608,2023-03-11,2023-03-18,North America,Mexico,Consumer,Electronics,Smart Home,8,66.11,0.0,528.88,65.29,40.19,Critical
MRG-2023-12479,2023-03-11,2023-03-13,North America,United States,Consumer,Home & Living,Furniture,8,290.71,0.05,2209.4,791.06,54.57,Medium
MRG-2023-12261,2023-03-11,2023-03-17,North America,Mexico,Consumer,Electronics,Audio,7,235.89,0.0,1651.23,575.91,31.27,High
MRG-2023-15156,2023-03-11,2023-03-17,APAC,India,Consumer,Home & Living,Furniture,7,39.51,0.0,276.57,92.97,48.81,High
MRG-2023-10410,2023-03-11,2023-03-15,North America,United States,Consumer,Home & Living,Kitchenware,5,248.04,0.15,1054.17,217.02,26.05,Low
MRG-2023-15037,2023-03-11,2023-03-17,APAC,Australia,Corporate,Home & Living,Decor,1,286.48,0.0,286.48,31.88,11.08,Low
MRG-2023-13992,2023-03-11,2023-03-16,APAC,Japan,Corporate,Electronics,Audio,10,439.96,0.0,4399.6,729.15,48.52,Medium
MRG-2023-15802,2023-03-12,2023-03-18,APAC,Singapore,Corporate,Electronics,Accessories,7,239.1,0.2,1338.96,-53.59,26.52,Low
MRG-2023-12442,2023-03-12,2023-03-17,APAC,Singapore,Consumer,Home & Living,Kitchenware,6,120.14,0.0,720.84,209.07,26.05,Medium
MRG-2023-12018,2023-03-12,2023-03-19,APAC,India,Consumer,Electronics,Accessories,6,142.06,0.0,852.36,308.51,50.11,Medium
